vn,ve,vd
0.659999967,-0.429999977,0.289999992
0.659999967,-0.429999977,0.289999992
0.659999967,-0.429999977,0.289999992
0.839999974,-0.310000002,0.310000002
0.839999974,-0.310000002,0.310000002
0.839999974,-0.310000002,0.310000002
0.839999974,-0.310000002,0.310000002
0.839999974,-0.310000002,0.310000002
0.839999974,-0.310000002,0.310000002
0.519999981,-0.370000005,0.140000001
0.519999981,-0.370000005,0.140000001
0.519999981,-0.370000005,0.140000001
0.519999981,-0.370000005,0.140000001
0.519999981,-0.370000005,0.140000001
0.519999981,-0.370000005,0.140000001
0.459999979,-0.299999982,0.140000001
0.459999979,-0.299999982,0.140000001
0.459999979,-0.299999982,0.140000001
0.459999979,-0.299999982,0.140000001
0.459999979,-0.299999982,0.140000001
0.459999979,-0.299999982,0.140000001
0.469999999,-0.129999995,0.229999989
0.469999999,-0.129999995,0.229999989
0.469999999,-0.129999995,0.229999989
0.469999999,-0.129999995,0.229999989
0.469999999,-0.129999995,0.229999989
0.469999999,-0.129999995,0.229999989
0.349999994,-0.129999995,0.109999999
0.349999994,-0.129999995,0.109999999
0.349999994,-0.129999995,0.109999999
0.349999994,-0.129999995,0.109999999
0.349999994,-0.129999995,0.109999999
0.349999994,-0.129999995,0.109999999
0.310000002,-0.219999999,0.01
0.310000002,-0.219999999,0.01
0.310000002,-0.219999999,0.01
0.310000002,-0.219999999,0.01
0.310000002,-0.219999999,0.01
0.310000002,-0.219999999,0.01
0.219999999,-0.149999991,-0.310000002
0.219999999,-0.149999991,-0.310000002
0.219999999,-0.149999991,-0.310000002
0.219999999,-0.149999991,-0.310000002
0.219999999,-0.149999991,-0.310000002
0.219999999,-0.149999991,-0.310000002
-0.389999986,-0.01,-0.429999977
-0.389999986,-0.01,-0.429999977
-0.389999986,-0.01,-0.429999977
-0.389999986,-0.01,-0.429999977
-0.389999986,-0.01,-0.429999977
-0.389999986,-0.01,-0.429999977
-0.02,-0.049999997,-0.379999995
-0.02,-0.049999997,-0.379999995
-0.02,-0.049999997,-0.379999995
-0.02,-0.049999997,-0.379999995
-0.02,-0.049999997,-0.379999995
-0.02,-0.049999997,-0.379999995
0.119999997,-0.029999999,-0.269999981
0.119999997,-0.029999999,-0.269999981
0.119999997,-0.029999999,-0.269999981
0.119999997,-0.029999999,-0.269999981
0.119999997,-0.029999999,-0.269999981
0.119999997,-0.029999999,-0.269999981
0.219999999,-0.079999998,-0.119999997
0.219999999,-0.079999998,-0.119999997
0.219999999,-0.079999998,-0.119999997
0.219999999,-0.079999998,-0.119999997
0.219999999,-0.079999998,-0.119999997
0.219999999,-0.079999998,-0.119999997
0.029999999,-0.479999989,-0.289999992
0.029999999,-0.479999989,-0.289999992
0.029999999,-0.479999989,-0.289999992
0.029999999,-0.479999989,-0.289999992
0.029999999,-0.479999989,-0.289999992
0.029999999,-0.479999989,-0.289999992
-0.149999991,-0.399999976,-0.429999977
-0.149999991,-0.399999976,-0.429999977
-0.149999991,-0.399999976,-0.429999977
-0.149999991,-0.399999976,-0.429999977
-0.149999991,-0.399999976,-0.429999977
-0.149999991,-0.399999976,-0.429999977
-0.48999998,0.189999998,-0.01
-0.48999998,0.189999998,-0.01
-0.48999998,0.189999998,-0.01
-0.48999998,0.189999998,-0.01
-0.48999998,0.189999998,-0.01
-0.48999998,0.189999998,-0.01
-0.259999991,0.02,-0.02
-0.259999991,0.02,-0.02
-0.259999991,0.02,-0.02
-0.259999991,0.02,-0.02
-0.259999991,0.02,-0.02
-0.259999991,0.02,-0.02
-0.560000002,0.629999995,0.189999998
-0.560000002,0.629999995,0.189999998
-0.560000002,0.629999995,0.189999998
-0.560000002,0.629999995,0.189999998
-0.560000002,0.629999995,0.189999998
-0.560000002,0.629999995,0.189999998
-0.429999977,0.209999993,-0.01
-0.429999977,0.209999993,-0.01
-0.429999977,0.209999993,-0.01
-0.429999977,0.209999993,-0.01
-0.429999977,0.209999993,-0.01
-0.429999977,0.209999993,-0.01
-0.449999988,0.049999997,0.049999997
-0.449999988,0.049999997,0.049999997
-0.449999988,0.049999997,0.049999997
-0.449999988,0.049999997,0.049999997
-0.449999988,0.049999997,0.049999997
-0.449999988,0.049999997,0.049999997
-0.48999998,-0.159999996,-0.02
-0.48999998,-0.159999996,-0.02
-0.48999998,-0.159999996,-0.02
-0.48999998,-0.159999996,-0.02
-0.48999998,-0.159999996,-0.02
-0.48999998,-0.159999996,-0.02
-0.109999999,-0.02,0.269999981
-0.109999999,-0.02,0.269999981
-0.109999999,-0.02,0.269999981
-0.109999999,-0.02,0.269999981
-0.109999999,-0.02,0.269999981
-0.109999999,-0.02,0.269999981
-0.159999996,0.199999988,0.789999962
-0.159999996,0.199999988,0.789999962
-0.159999996,0.199999988,0.789999962
-0.159999996,0.199999988,0.789999962
-0.159999996,0.199999988,0.789999962
-0.159999996,0.199999988,0.789999962
0.059999999,-0.119999997,0.639999986
0.059999999,-0.119999997,0.639999986
0.059999999,-0.119999997,0.639999986
0.059999999,-0.119999997,0.639999986
0.059999999,-0.119999997,0.639999986
0.059999999,-0.119999997,0.639999986
0.079999998,0.209999993,1.179999948
0.079999998,0.209999993,1.179999948
0.079999998,0.209999993,1.179999948
0.079999998,0.209999993,1.179999948
0.079999998,0.209999993,1.179999948
0.079999998,0.209999993,1.179999948
0.01,0.239999995,1.169999957
0.01,0.239999995,1.169999957
0.01,0.239999995,1.169999957
0.01,0.239999995,1.169999957
0.01,0.239999995,1.169999957
0.01,0.239999995,1.169999957
-0.229999989,0.439999998,1.889999986
-0.229999989,0.439999998,1.889999986
-0.229999989,0.439999998,1.889999986
-0.229999989,0.439999998,1.889999986
-0.229999989,0.439999998,1.889999986
-0.229999989,0.439999998,1.889999986
-0.129999995,1.199999929,2.329999924
-0.129999995,1.199999929,2.329999924
-0.129999995,1.199999929,2.329999924
-0.129999995,1.199999929,2.329999924
-0.129999995,1.199999929,2.329999924
-0.129999995,1.199999929,2.329999924
0.059999999,0.639999986,1.839999914
0.059999999,0.639999986,1.839999914
0.059999999,0.639999986,1.839999914
0.059999999,0.639999986,1.839999914
0.059999999,0.639999986,1.839999914
0.059999999,0.639999986,1.839999914
-0.239999995,-0.039999999,1.009999991
-0.239999995,-0.039999999,1.009999991
-0.239999995,-0.039999999,1.009999991
-0.239999995,-0.039999999,1.009999991
-0.239999995,-0.039999999,1.009999991
-0.239999995,-0.039999999,1.009999991
-0.259999991,-0.039999999,0.560000002
-0.259999991,-0.039999999,0.560000002
-0.259999991,-0.039999999,0.560000002
-0.259999991,-0.039999999,0.560000002
-0.259999991,-0.039999999,0.560000002
-0.259999991,-0.039999999,0.560000002
-0.429999977,-0.059999999,0.359999985
-0.429999977,-0.059999999,0.359999985
-0.429999977,-0.059999999,0.359999985
-0.429999977,-0.059999999,0.359999985
-0.429999977,-0.059999999,0.359999985
-0.429999977,-0.059999999,0.359999985
0.02,-0.059999999,0.219999999
0.02,-0.059999999,0.219999999
0.02,-0.059999999,0.219999999
0.02,-0.059999999,0.219999999
0.02,-0.059999999,0.219999999
0.02,-0.059999999,0.219999999
0.049999997,0.179999992,0.219999999
0.049999997,0.179999992,0.219999999
0.049999997,0.179999992,0.219999999
0.049999997,0.179999992,0.219999999
0.049999997,0.179999992,0.219999999
0.049999997,0.179999992,0.219999999
-0.049999997,0.149999991,0.02
-0.049999997,0.149999991,0.02
-0.049999997,0.149999991,0.02
-0.049999997,0.149999991,0.02
-0.049999997,0.149999991,0.02
-0.049999997,0.149999991,0.02
0.239999995,-0.039999999,0.029999999
0.239999995,-0.039999999,0.029999999
0.239999995,-0.039999999,0.029999999
0.239999995,-0.039999999,0.029999999
0.239999995,-0.039999999,0.029999999
0.239999995,-0.039999999,0.029999999
0.429999977,-0.340000004,-0.049999997
0.429999977,-0.340000004,-0.049999997
0.429999977,-0.340000004,-0.049999997
0.429999977,-0.340000004,-0.049999997
0.429999977,-0.340000004,-0.049999997
0.429999977,-0.340000004,-0.049999997
0.529999971,-0.159999996,-0.25
0.529999971,-0.159999996,-0.25
0.529999971,-0.159999996,-0.25
0.529999971,-0.159999996,-0.25
0.529999971,-0.159999996,-0.25
0.529999971,-0.159999996,-0.25
0.589999974,0.059999999,-0.219999999
0.589999974,0.059999999,-0.219999999
0.589999974,0.059999999,-0.219999999
0.589999974,0.059999999,-0.219999999
0.589999974,0.059999999,-0.219999999
0.589999974,0.059999999,-0.219999999
0.179999992,-0.340000004,-0.07
0.179999992,-0.340000004,-0.07
0.179999992,-0.340000004,-0.07
0.179999992,-0.340000004,-0.07
0.179999992,-0.340000004,-0.07
0.179999992,-0.340000004,-0.07
0.449999988,-0.179999992,-0.07
0.449999988,-0.179999992,-0.07
0.449999988,-0.179999992,-0.07
0.449999988,-0.179999992,-0.07
0.449999988,-0.179999992,-0.07
0.449999988,-0.179999992,-0.07
-0.149999991,0.039999999,-0.029999999
-0.149999991,0.039999999,-0.029999999
-0.149999991,0.039999999,-0.029999999
-0.149999991,0.039999999,-0.029999999
-0.149999991,0.039999999,-0.029999999
-0.149999991,0.039999999,-0.029999999
-0.299999982,0.170000002,-0.02
-0.299999982,0.170000002,-0.02
-0.299999982,0.170000002,-0.02
-0.299999982,0.170000002,-0.02
-0.299999982,0.170000002,-0.02
-0.299999982,0.170000002,-0.02
-0.129999995,0.319999993,-0.219999999
-0.129999995,0.319999993,-0.219999999
-0.129999995,0.319999993,-0.219999999
-0.129999995,0.319999993,-0.219999999
-0.129999995,0.319999993,-0.219999999
-0.129999995,0.319999993,-0.219999999
-0.5,0.239999995,-0.099999994
-0.5,0.239999995,-0.099999994
-0.5,0.239999995,-0.099999994
-0.5,0.239999995,-0.099999994
-0.5,0.239999995,-0.099999994
-0.5,0.239999995,-0.099999994
-0.680000007,0.280000001,-0.079999998
-0.680000007,0.280000001,-0.079999998
-0.680000007,0.280000001,-0.079999998
-0.680000007,0.280000001,-0.079999998
-0.680000007,0.280000001,-0.079999998
-0.680000007,0.280000001,-0.079999998
0.109999999,0.419999987,-0.209999993
0.109999999,0.419999987,-0.209999993
0.109999999,0.419999987,-0.209999993
0.109999999,0.419999987,-0.209999993
0.109999999,0.419999987,-0.209999993
0.109999999,0.419999987,-0.209999993
-0.310000002,0.370000005,-0.209999993
-0.310000002,0.370000005,-0.209999993
-0.310000002,0.370000005,-0.209999993
-0.310000002,0.370000005,-0.209999993
-0.310000002,0.370000005,-0.209999993
-0.310000002,0.370000005,-0.209999993
-0.170000002,0.119999997,-0.189999998
-0.170000002,0.119999997,-0.189999998
-0.170000002,0.119999997,-0.189999998
-0.170000002,0.119999997,-0.189999998
-0.170000002,0.119999997,-0.189999998
-0.170000002,0.119999997,-0.189999998
0.129999995,0.229999989,-0.189999998
0.129999995,0.229999989,-0.189999998
0.129999995,0.229999989,-0.189999998
0.129999995,0.229999989,-0.189999998
0.129999995,0.229999989,-0.189999998
0.129999995,0.229999989,-0.189999998
-0.159999996,0.140000001,-0.109999999
-0.159999996,0.140000001,-0.109999999
-0.159999996,0.140000001,-0.109999999
-0.159999996,0.140000001,-0.109999999
-0.159999996,0.140000001,-0.109999999
-0.159999996,0.140000001,-0.109999999
-0.079999998,0.189999998,-0.140000001
-0.079999998,0.189999998,-0.140000001
-0.079999998,0.189999998,-0.140000001
-0.079999998,0.189999998,-0.140000001
-0.079999998,0.189999998,-0.140000001
-0.079999998,0.189999998,-0.140000001
-0.269999981,-0.170000002,-0.340000004
-0.269999981,-0.170000002,-0.340000004
-0.269999981,-0.170000002,-0.340000004
-0.269999981,-0.170000002,-0.340000004
-0.269999981,-0.170000002,-0.340000004
-0.269999981,-0.170000002,-0.340000004
0.189999998,-0.140000001,-0.209999993
0.189999998,-0.140000001,-0.209999993
0.189999998,-0.140000001,-0.209999993
0.189999998,-0.140000001,-0.209999993
0.189999998,-0.140000001,-0.209999993
0.189999998,-0.140000001,-0.209999993
0.140000001,-0.269999981,-0.129999995
0.140000001,-0.269999981,-0.129999995
0.140000001,-0.269999981,-0.129999995
0.140000001,-0.269999981,-0.129999995
0.140000001,-0.269999981,-0.129999995
0.140000001,-0.269999981,-0.129999995
-0.07,-0.579999983,-0.219999999
-0.07,-0.579999983,-0.219999999
-0.07,-0.579999983,-0.219999999
-0.07,-0.579999983,-0.219999999
-0.07,-0.579999983,-0.219999999
-0.07,-0.579999983,-0.219999999
-0.149999991,-0.639999986,-0.119999997
-0.149999991,-0.639999986,-0.119999997
-0.149999991,-0.639999986,-0.119999997
-0.149999991,-0.639999986,-0.119999997
-0.149999991,-0.639999986,-0.119999997
-0.149999991,-0.639999986,-0.119999997
-0.48999998,0.419999987,-0.140000001
-0.48999998,0.419999987,-0.140000001
-0.48999998,0.419999987,-0.140000001
-0.48999998,0.419999987,-0.140000001
-0.48999998,0.419999987,-0.140000001
-0.48999998,0.419999987,-0.140000001
-0.029999999,-0.189999998,-0.059999999
-0.029999999,-0.189999998,-0.059999999
-0.029999999,-0.189999998,-0.059999999
-0.029999999,-0.189999998,-0.059999999
-0.029999999,-0.189999998,-0.059999999
-0.029999999,-0.189999998,-0.059999999
-0.109999999,-0.349999994,0.02
-0.109999999,-0.349999994,0.02
-0.109999999,-0.349999994,0.02
-0.109999999,-0.349999994,0.02
-0.109999999,-0.349999994,0.02
-0.109999999,-0.349999994,0.02
-0.01,-0.569999993,0.029999999
-0.01,-0.569999993,0.029999999
-0.01,-0.569999993,0.029999999
-0.01,-0.569999993,0.029999999
-0.01,-0.569999993,0.029999999
-0.01,-0.569999993,0.029999999
0.0,-0.799999952,0.099999994
0.0,-0.799999952,0.099999994
0.0,-0.799999952,0.099999994
0.0,-0.799999952,0.099999994
0.0,-0.799999952,0.099999994
0.0,-0.799999952,0.099999994
0.539999962,-0.560000002,-0.089999996
0.539999962,-0.560000002,-0.089999996
0.539999962,-0.560000002,-0.089999996
0.539999962,-0.560000002,-0.089999996
0.539999962,-0.560000002,-0.089999996
0.539999962,-0.560000002,-0.089999996
0.209999993,-0.819999993,0.119999997
0.209999993,-0.819999993,0.119999997
0.209999993,-0.819999993,0.119999997
0.209999993,-0.819999993,0.119999997
0.209999993,-0.819999993,0.119999997
0.209999993,-0.819999993,0.119999997
-0.259999991,-1.289999962,0.119999997
-0.259999991,-1.289999962,0.119999997
-0.259999991,-1.289999962,0.119999997
-0.259999991,-1.289999962,0.119999997
-0.259999991,-1.289999962,0.119999997
-0.259999991,-1.289999962,0.119999997
0.02,-1.360000014,0.179999992
0.02,-1.360000014,0.179999992
0.02,-1.360000014,0.179999992
0.02,-1.360000014,0.179999992
0.02,-1.360000014,0.179999992
0.02,-1.360000014,0.179999992
0.049999997,-0.889999986,0.07
0.049999997,-0.889999986,0.07
0.049999997,-0.889999986,0.07
0.049999997,-0.889999986,0.07
0.049999997,-0.889999986,0.07
0.049999997,-0.889999986,0.07
0.429999977,-0.810000002,0.379999995
0.429999977,-0.810000002,0.379999995
0.429999977,-0.810000002,0.379999995
0.429999977,-0.810000002,0.379999995
0.429999977,-0.810000002,0.379999995
0.429999977,-0.810000002,0.379999995
-0.519999981,-0.639999986,0.209999993
-0.519999981,-0.639999986,0.209999993
-0.519999981,-0.639999986,0.209999993
-0.519999981,-0.639999986,0.209999993
-0.519999981,-0.639999986,0.209999993
-0.519999981,-0.639999986,0.209999993
-0.179999992,-0.620000005,0.48999998
-0.179999992,-0.620000005,0.48999998
-0.179999992,-0.620000005,0.48999998
-0.179999992,-0.620000005,0.48999998
-0.179999992,-0.620000005,0.48999998
-0.179999992,-0.620000005,0.48999998
-0.209999993,-0.849999964,0.529999971
-0.209999993,-0.849999964,0.529999971
-0.209999993,-0.849999964,0.529999971
-0.209999993,-0.849999964,0.529999971
-0.209999993,-0.849999964,0.529999971
-0.209999993,-0.849999964,0.529999971
0.089999996,-0.479999989,0.680000007
0.089999996,-0.479999989,0.680000007
0.089999996,-0.479999989,0.680000007
0.089999996,-0.479999989,0.680000007
0.089999996,-0.479999989,0.680000007
0.089999996,-0.479999989,0.680000007
0.389999986,-0.099999994,0.620000005
0.389999986,-0.099999994,0.620000005
0.389999986,-0.099999994,0.620000005
0.389999986,-0.099999994,0.620000005
0.389999986,-0.099999994,0.620000005
0.389999986,-0.099999994,0.620000005
0.949999988,0.329999983,0.579999983
0.949999988,0.329999983,0.579999983
0.949999988,0.329999983,0.579999983
0.949999988,0.329999983,0.579999983
0.949999988,0.329999983,0.579999983
0.949999988,0.329999983,0.579999983
2.009999991,0.099999994,0.72999996
2.009999991,0.099999994,0.72999996
2.009999991,0.099999994,0.72999996
2.009999991,0.099999994,0.72999996
2.009999991,0.099999994,0.72999996
2.009999991,0.099999994,0.72999996
2.349999905,0.269999981,0.370000005
2.349999905,0.269999981,0.370000005
2.349999905,0.269999981,0.370000005
2.349999905,0.269999981,0.370000005
2.349999905,0.269999981,0.370000005
2.349999905,0.269999981,0.370000005
1.360000014,0.199999988,-0.059999999
1.360000014,0.199999988,-0.059999999
1.360000014,0.199999988,-0.059999999
1.360000014,0.199999988,-0.059999999
1.360000014,0.199999988,-0.059999999
1.360000014,0.199999988,-0.059999999
1.339999914,0.209999993,-0.310000002
1.339999914,0.209999993,-0.310000002
1.339999914,0.209999993,-0.310000002
1.339999914,0.209999993,-0.310000002
1.339999914,0.209999993,-0.310000002
1.339999914,0.209999993,-0.310000002
1.209999919,0.429999977,-0.379999995
1.209999919,0.429999977,-0.379999995
1.209999919,0.429999977,-0.379999995
1.209999919,0.429999977,-0.379999995
1.209999919,0.429999977,-0.379999995
1.209999919,0.429999977,-0.379999995
0.75,0.310000002,-0.329999983
0.75,0.310000002,-0.329999983
0.75,0.310000002,-0.329999983
0.75,0.310000002,-0.329999983
0.75,0.310000002,-0.329999983
0.75,0.310000002,-0.329999983
0.119999997,0.239999995,-0.149999991
0.119999997,0.239999995,-0.149999991
0.119999997,0.239999995,-0.149999991
0.119999997,0.239999995,-0.149999991
0.119999997,0.239999995,-0.149999991
0.119999997,0.239999995,-0.149999991
0.560000002,0.25,-0.029999999
0.560000002,0.25,-0.029999999
0.560000002,0.25,-0.029999999
0.560000002,0.25,-0.029999999
0.560000002,0.25,-0.029999999
0.560000002,0.25,-0.029999999
0.449999988,0.439999998,0.089999996
0.449999988,0.439999998,0.089999996
0.449999988,0.439999998,0.089999996
0.449999988,0.439999998,0.089999996
0.449999988,0.439999998,0.089999996
0.449999988,0.439999998,0.089999996
-0.109999999,0.140000001,0.209999993
-0.109999999,0.140000001,0.209999993
-0.109999999,0.140000001,0.209999993
-0.109999999,0.140000001,0.209999993
-0.109999999,0.140000001,0.209999993
-0.109999999,0.140000001,0.209999993
0.029999999,0.079999998,0.07
0.029999999,0.079999998,0.07
0.029999999,0.079999998,0.07
0.029999999,0.079999998,0.07
0.029999999,0.079999998,0.07
0.029999999,0.079999998,0.07
0.289999992,0.170000002,0.109999999
0.289999992,0.170000002,0.109999999
0.289999992,0.170000002,0.109999999
0.289999992,0.170000002,0.109999999
0.289999992,0.170000002,0.109999999
0.289999992,0.170000002,0.109999999
-0.029999999,-0.119999997,-0.119999997
-0.029999999,-0.119999997,-0.119999997
-0.029999999,-0.119999997,-0.119999997
-0.029999999,-0.119999997,-0.119999997
-0.029999999,-0.119999997,-0.119999997
-0.029999999,-0.119999997,-0.119999997
-0.199999988,0.159999996,0.0
-0.199999988,0.159999996,0.0
-0.199999988,0.159999996,0.0
-0.199999988,0.159999996,0.0
-0.199999988,0.159999996,0.0
-0.199999988,0.159999996,0.0
-0.089999996,-0.01,0.059999999
-0.089999996,-0.01,0.059999999
-0.089999996,-0.01,0.059999999
-0.089999996,-0.01,0.059999999
-0.089999996,-0.01,0.059999999
-0.089999996,-0.01,0.059999999
0.189999998,-0.109999999,0.159999996
0.189999998,-0.109999999,0.159999996
0.189999998,-0.109999999,0.159999996
0.189999998,-0.109999999,0.159999996
0.189999998,-0.109999999,0.159999996
0.189999998,-0.109999999,0.159999996
0.140000001,-0.280000001,0.039999999
0.140000001,-0.280000001,0.039999999
0.140000001,-0.280000001,0.039999999
0.140000001,-0.280000001,0.039999999
0.140000001,-0.280000001,0.039999999
0.140000001,-0.280000001,0.039999999
-0.359999985,0.059999999,0.119999997
-0.359999985,0.059999999,0.119999997
-0.359999985,0.059999999,0.119999997
-0.359999985,0.059999999,0.119999997
-0.359999985,0.059999999,0.119999997
-0.359999985,0.059999999,0.119999997
-0.599999964,-0.25,0.319999993
-0.599999964,-0.25,0.319999993
-0.599999964,-0.25,0.319999993
-0.599999964,-0.25,0.319999993
-0.599999964,-0.25,0.319999993
-0.599999964,-0.25,0.319999993
-0.379999995,-0.179999992,0.310000002
-0.379999995,-0.179999992,0.310000002
-0.379999995,-0.179999992,0.310000002
-0.379999995,-0.179999992,0.310000002
-0.379999995,-0.179999992,0.310000002
-0.379999995,-0.179999992,0.310000002
-0.209999993,-0.299999982,0.319999993
-0.209999993,-0.299999982,0.319999993
-0.209999993,-0.299999982,0.319999993
-0.209999993,-0.299999982,0.319999993
-0.209999993,-0.299999982,0.319999993
-0.209999993,-0.299999982,0.319999993
-0.449999988,-0.439999998,0.379999995
-0.449999988,-0.439999998,0.379999995
-0.449999988,-0.439999998,0.379999995
-0.449999988,-0.439999998,0.379999995
-0.449999988,-0.439999998,0.379999995
-0.449999988,-0.439999998,0.379999995
-0.879999995,-0.429999977,0.579999983
-0.879999995,-0.429999977,0.579999983
-0.879999995,-0.429999977,0.579999983
-0.879999995,-0.429999977,0.579999983
-0.879999995,-0.429999977,0.579999983
-0.879999995,-0.429999977,0.579999983
-0.969999969,-0.680000007,1.509999991
-0.969999969,-0.680000007,1.509999991
-0.969999969,-0.680000007,1.509999991
-0.969999969,-0.680000007,1.509999991
-0.969999969,-0.680000007,1.509999991
-0.969999969,-0.680000007,1.509999991
0.049999997,-0.399999976,1.899999976
0.049999997,-0.399999976,1.899999976
0.049999997,-0.399999976,1.899999976
0.049999997,-0.399999976,1.899999976
0.049999997,-0.399999976,1.899999976
0.049999997,-0.399999976,1.899999976
0.659999967,-0.140000001,1.459999919
0.659999967,-0.140000001,1.459999919
0.659999967,-0.140000001,1.459999919
0.659999967,-0.140000001,1.459999919
0.659999967,-0.140000001,1.459999919
0.659999967,-0.140000001,1.459999919
0.639999986,-0.209999993,1.079999924
0.639999986,-0.209999993,1.079999924
0.639999986,-0.209999993,1.079999924
0.639999986,-0.209999993,1.079999924
0.639999986,-0.209999993,1.079999924
0.639999986,-0.209999993,1.079999924
1.289999962,-0.170000002,0.98999995
1.289999962,-0.170000002,0.98999995
1.289999962,-0.170000002,0.98999995
1.289999962,-0.170000002,0.98999995
1.289999962,-0.170000002,0.98999995
1.289999962,-0.170000002,0.98999995
1.059999943,-0.089999996,0.519999981
1.059999943,-0.089999996,0.519999981
1.059999943,-0.089999996,0.519999981
1.059999943,-0.089999996,0.519999981
1.059999943,-0.089999996,0.519999981
1.059999943,-0.089999996,0.519999981
0.769999981,-0.289999992,0.269999981
0.769999981,-0.289999992,0.269999981
0.769999981,-0.289999992,0.269999981
0.769999981,-0.289999992,0.269999981
0.769999981,-0.289999992,0.269999981
0.769999981,-0.289999992,0.269999981
0.639999986,-0.01,0.239999995
0.639999986,-0.01,0.239999995
0.639999986,-0.01,0.239999995
0.639999986,-0.01,0.239999995
0.639999986,-0.01,0.239999995
0.639999986,-0.01,0.239999995
0.819999993,0.329999983,0.049999997
0.819999993,0.329999983,0.049999997
0.819999993,0.329999983,0.049999997
0.819999993,0.329999983,0.049999997
0.819999993,0.329999983,0.049999997
0.819999993,0.329999983,0.049999997
0.519999981,0.479999989,-0.189999998
0.519999981,0.479999989,-0.189999998
0.519999981,0.479999989,-0.189999998
0.519999981,0.479999989,-0.189999998
0.519999981,0.479999989,-0.189999998
0.519999981,0.479999989,-0.189999998
0.429999977,0.319999993,-0.219999999
0.429999977,0.319999993,-0.219999999
0.429999977,0.319999993,-0.219999999
0.429999977,0.319999993,-0.219999999
0.429999977,0.319999993,-0.219999999
0.429999977,0.319999993,-0.219999999
0.649999976,0.289999992,0.229999989
0.649999976,0.289999992,0.229999989
0.649999976,0.289999992,0.229999989
0.649999976,0.289999992,0.229999989
0.649999976,0.289999992,0.229999989
0.649999976,0.289999992,0.229999989
0.349999994,0.469999999,-0.039999999
0.349999994,0.469999999,-0.039999999
0.349999994,0.469999999,-0.039999999
0.349999994,0.469999999,-0.039999999
0.349999994,0.469999999,-0.039999999
0.349999994,0.469999999,-0.039999999
-0.039999999,0.48999998,-0.319999993
-0.039999999,0.48999998,-0.319999993
-0.039999999,0.48999998,-0.319999993
-0.039999999,0.48999998,-0.319999993
-0.039999999,0.48999998,-0.319999993
-0.039999999,0.48999998,-0.319999993
0.089999996,0.280000001,-0.189999998
0.089999996,0.280000001,-0.189999998
0.089999996,0.280000001,-0.189999998
0.089999996,0.280000001,-0.189999998
0.089999996,0.280000001,-0.189999998
0.089999996,0.280000001,-0.189999998
-0.239999995,0.140000001,-0.340000004
-0.239999995,0.140000001,-0.340000004
-0.239999995,0.140000001,-0.340000004
-0.239999995,0.140000001,-0.340000004
-0.239999995,0.140000001,-0.340000004
-0.239999995,0.140000001,-0.340000004
-0.340000004,0.359999985,-0.340000004
-0.340000004,0.359999985,-0.340000004
-0.340000004,0.359999985,-0.340000004
-0.340000004,0.359999985,-0.340000004
-0.340000004,0.359999985,-0.340000004
-0.340000004,0.359999985,-0.340000004
-0.610000014,0.329999983,-0.349999994
-0.610000014,0.329999983,-0.349999994
-0.610000014,0.329999983,-0.349999994
-0.610000014,0.329999983,-0.349999994
-0.610000014,0.329999983,-0.349999994
-0.610000014,0.329999983,-0.349999994
-0.389999986,0.399999976,-0.539999962
-0.389999986,0.399999976,-0.539999962
-0.389999986,0.399999976,-0.539999962
-0.389999986,0.399999976,-0.539999962
-0.389999986,0.399999976,-0.539999962
-0.389999986,0.399999976,-0.539999962
-0.289999992,0.319999993,-0.639999986
-0.289999992,0.319999993,-0.639999986
-0.289999992,0.319999993,-0.639999986
-0.289999992,0.319999993,-0.639999986
-0.289999992,0.319999993,-0.639999986
-0.289999992,0.319999993,-0.639999986
-0.560000002,0.289999992,-0.649999976
-0.560000002,0.289999992,-0.649999976
-0.560000002,0.289999992,-0.649999976
-0.560000002,0.289999992,-0.649999976
-0.560000002,0.289999992,-0.649999976
-0.560000002,0.289999992,-0.649999976
0.119999997,0.579999983,-0.620000005
0.119999997,0.579999983,-0.620000005
0.119999997,0.579999983,-0.620000005
0.119999997,0.579999983,-0.620000005
0.119999997,0.579999983,-0.620000005
0.119999997,0.579999983,-0.620000005
-0.409999996,0.5,-0.72999996
-0.409999996,0.5,-0.72999996
-0.409999996,0.5,-0.72999996
-0.409999996,0.5,-0.72999996
-0.409999996,0.5,-0.72999996
-0.409999996,0.5,-0.72999996
-0.659999967,0.550000012,-0.629999995
-0.659999967,0.550000012,-0.629999995
-0.659999967,0.550000012,-0.629999995
-0.659999967,0.550000012,-0.629999995
-0.659999967,0.550000012,-0.629999995
-0.659999967,0.550000012,-0.629999995
-0.259999991,0.569999993,-0.799999952
-0.259999991,0.569999993,-0.799999952
-0.259999991,0.569999993,-0.799999952
-0.259999991,0.569999993,-0.799999952
-0.259999991,0.569999993,-0.799999952
-0.259999991,0.569999993,-0.799999952
-0.74000001,-0.01,-0.639999986
-0.74000001,-0.01,-0.639999986
-0.74000001,-0.01,-0.639999986
-0.74000001,-0.01,-0.639999986
-0.74000001,-0.01,-0.639999986
-0.74000001,-0.01,-0.639999986
-0.569999993,0.189999998,-0.839999974
-0.569999993,0.189999998,-0.839999974
-0.569999993,0.189999998,-0.839999974
-0.569999993,0.189999998,-0.839999974
-0.569999993,0.189999998,-0.839999974
-0.569999993,0.189999998,-0.839999974
-0.439999998,0.219999999,-0.870000005
-0.439999998,0.219999999,-0.870000005
